Date,SCHG,SPMO,AVUV,SPHQ,IDMO,AVDV,FRDM,DBMF,PDBC,BIL,IEF,TLT,GLD,SPY
2020-01-29,11.726445198059082,40.45665740966797,45.66311264038086,33.84063720703125,23.754674911499023,43.43611145019531,23.22840118408203,18.559913635253906,7.812047481536865,76.42929077148438,95.94771575927734,118.17378997802734,148.4600067138672,296.9830017089844
2020-01-30,11.763970375061035,40.846439361572266,45.5931510925293,33.91371536254883,23.754674911499023,43.403499603271484,22.73544692993164,18.536296844482422,7.751254558563232,76.42929077148438,96.04084014892578,118.19011688232422,148.47000122070312,297.9468078613281
2020-01-31,11.560599327087402,40.159889221191406,44.41615676879883,33.08231735229492,23.4548282623291,42.816524505615234,22.3594913482666,18.303747177124023,7.665127754211426,76.42929077148438,96.52330017089844,119.26913452148438,149.3300018310547,292.5366516113281
2020-02-03,11.70344066619873,40.574798583984375,44.69695281982422,33.38382339477539,23.48814582824707,42.536075592041016,22.63134765625,18.393903732299805,7.5435404777526855,76.43596649169922,96.44107818603516,119.17253112792969,148.36000061035156,294.7098693847656
2020-02-04,11.918919563293457,41.04646301269531,45.27287673950195,33.91371536254883,23.812984466552734,43.2649040222168,23.28776741027832,18.461883544921875,7.553671836853027,76.43596649169922,95.88174438476562,117.56763458251953,146.42999267578125,299.2015686035156
2020-02-05,11.966132164001465,41.04551696777344,46.49652862548828,34.370521545410156,23.979564666748047,43.729591369628906,23.32303810119629,18.500520706176758,7.660062789916992,76.45269012451172,95.46643829345703,116.28202819824219,146.61000061035156,302.6568298339844
2020-02-06,12.039971351623535,41.25483703613281,46.20227813720703,34.46189498901367,24.054529190063477,43.66436767578125,23.38239860534668,18.607852935791016,7.695525169372559,76.4610595703125,95.53419494628906,116.80611419677734,147.39999389648438,303.67523193359375
2020-02-07,11.98791790008545,41.10784149169922,45.51958465576172,34.19694519042969,23.887943267822266,43.126312255859375,23.002145767211914,18.643632888793945,7.660062789916992,76.4610595703125,95.99190521240234,118.26364135742188,147.7899932861328,302.05670166015625
2020-02-10,12.12470817565918,41.501346588134766,45.42269515991211,34.31570816040039,24.004554748535156,43.101863861083984,23.058063507080078,18.819656372070312,7.594201564788818,76.45269012451172,96.1783447265625,118.59117126464844,148.1699981689453,304.31158447265625
2020-02-11,12.123498916625977,41.471588134765625,45.96274948120117,34.37966537475586,24.087846755981445,43.485015869140625,23.32303810119629,18.826812744140625,7.604333877563477,76.4610595703125,95.94954681396484,117.99346160888672,147.66000366210938,304.8390197753906
2020-02-12,12.223976135253906,41.61112976074219,46.39425277709961,34.58980941772461,24.146148681640625,43.811119079589844,23.64479637145996,18.8904972076416,7.730989933013916,76.46940612792969,95.7037124633789,117.39569854736328,147.5399932861328,306.8030700683594
